id,file_name,vizwiz_url,text_detected,unrecognizable_orig,blur_orig,framing_orig,rotation_orig,obstruction_orig,too_dark_orig,too_bright_orig,other_orig,image_type,unrecognizable,blur,framing,rotation,obstruction,too dark,too bright,other,rounded_label,text_panel,product,brand,variety
10786,VizWiz_train_00010786.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010786.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,cane sugar,c&h,granulated white
10892,VizWiz_train_00010892.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010892.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,sliced; carrots,del monte,
10933,VizWiz_train_00010933.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010933.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,lotion,keri,original
10934,VizWiz_train_00010934.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010934.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,(soda),coca-cola,
10949,VizWiz_train_00010949.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010949.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,meal,banquet,chicken fried; chicken meal
10954,VizWiz_train_00010954.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010954.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,medicine,equate,acetaminophen; extra strength
10966,VizWiz_train_00010966.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010966.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,caramel nibbles,cadbury; dairy milk,
10972,VizWiz_train_00010972.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010972.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,pasta,roundy's,rotini
10977,VizWiz_train_00010977.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00010977.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,(soda),coca-cola,
11009,VizWiz_train_00011009.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011009.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,brown gravy; mix,mccormick,
11033,VizWiz_train_00011033.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011033.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,medicine,nyquil,nighttime; cold & flu
11058,VizWiz_train_00011058.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011058.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,cologne,dallas,men
11068,VizWiz_train_00011068.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011068.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,sweet corn,freshlike,whole kernel
11087,VizWiz_train_00011087.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011087.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,water,pureau,
11159,VizWiz_train_00011159.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011159.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,(soda),pepsi,max
11171,VizWiz_train_00011171.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011171.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,shampoo,herstyler,argan oil
11181,VizWiz_train_00011181.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011181.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,cigarettes,l&m,
11254,VizWiz_train_00011254.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011254.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,orange; juice,minute maid,
11296,VizWiz_train_00011296.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011296.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,water,zephyrhills,spring water
11299,VizWiz_train_00011299.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011299.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,chips,doritos,nacho cheese
11328,VizWiz_train_00011328.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011328.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,shampoo,vo5,blackberry sage tea; tea therapy
11329,VizWiz_train_00011329.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011329.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,flour,martha white,all-purpose
11374,VizWiz_train_00011374.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011374.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,spice,spice supreme,garlic powder
11480,VizWiz_train_00011480.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011480.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,mints,altoids,peppermint
11507,VizWiz_train_00011507.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011507.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,medication,advil,congestion relief
11522,VizWiz_train_00011522.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011522.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,soup,campbell's,chicken noodle
11551,VizWiz_train_00011551.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011551.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,tonic wine,magnum,with iron & vitamins; made with vigorton
11565,VizWiz_train_00011565.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011565.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,beer,st. pauli girl,lager
11600,VizWiz_train_00011600.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011600.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,chilli seed mix,good4u,roasted with a spicy kick for tastier flavour
11630,VizWiz_train_00011630.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011630.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,earpods,apple,wired
11637,VizWiz_train_00011637.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011637.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,turkey franks,butterball,lactose free
11657,VizWiz_train_00011657.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011657.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,sunflower seeds,david,original; roasted & salted
11659,VizWiz_train_00011659.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011659.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,mouthwash,crest pro health,invigorating mint; invigorating clean
11686,VizWiz_train_00011686.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011686.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,lip; balm,blistex,spf 15; medicated
11768,VizWiz_train_00011768.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011768.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,beer,kokanee,
11774,VizWiz_train_00011774.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011774.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,pizza,private selection,fire roasted; vegetable
11797,VizWiz_train_00011797.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011797.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,chicken breast; fillet,coles,2pk; skin off
11806,VizWiz_train_00011806.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011806.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,chicken breast filets,livesmart,unbreaded; boneless; skinless
11868,VizWiz_train_00011868.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011868.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,sweetener,sweet 'n low,zero calorie
11888,VizWiz_train_00011888.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011888.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,coffee,rainforest alliance certified,french roast
11896,VizWiz_train_00011896.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011896.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,enchilada sauce; salsa para enchiladas,la victoria,traditional; mild; poco picante
11969,VizWiz_train_00011969.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00011969.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,fanta,
12005,VizWiz_train_00012005.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012005.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,True,hand sanitizer,purell,advanced
12036,VizWiz_train_00012036.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012036.jpg,True,1,1,1,0,1,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,eau de toilette spray,calvin klein; eternity,for men
12046,VizWiz_train_00012046.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012046.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,oven; bags,goliath,
12098,VizWiz_train_00012098.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012098.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,disinfecting; wipes,clorox,
12184,VizWiz_train_00012184.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012184.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,spice,gregg's,ground nutmeg
12234,VizWiz_train_00012234.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012234.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,roast beef; gravy,schwartz,classic
12255,VizWiz_train_00012255.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012255.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,toilet; tissue,today's essentials,
12258,VizWiz_train_00012258.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012258.jpg,True,1,0,0,1,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,pepsi,
12274,VizWiz_train_00012274.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012274.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,granola,kellogg's,low fat; raisins
12305,VizWiz_train_00012305.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012305.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,gatorade,lemon-lime
12312,VizWiz_train_00012312.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012312.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,green beans,kirkland signature,cut
12325,VizWiz_train_00012325.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012325.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,soup,campbell's,cream of mushroom
12329,VizWiz_train_00012329.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012329.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,medication,kirkland signature,ibuprofen; 200mg
12333,VizWiz_train_00012333.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012333.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,hazelnut spread,nutella,
12370,VizWiz_train_00012370.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012370.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,True,fly ribbon,dead end,
12414,VizWiz_train_00012414.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012414.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,peanut butter,skippy,creamy
12450,VizWiz_train_00012450.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012450.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,beef broth,safeway,
12488,VizWiz_train_00012488.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012488.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,corn,wattie's; pick of the crop,whole kernel
12551,VizWiz_train_00012551.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012551.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,antibacterial; spray; cleaner,spic and span everyday,
12568,VizWiz_train_00012568.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012568.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,shampoo,crabtree & evelyn; naturals,"botanical; avocado, olive & basil"
12583,VizWiz_train_00012583.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012583.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,lemon-lime; soda,sierra mist,diet; 0 calorie
12640,VizWiz_train_00012640.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012640.jpg,True,2,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,coca-cola,
12653,VizWiz_train_00012653.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012653.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,fajita chicken; rice; beans; soup,campbell's chunky,
12672,VizWiz_train_00012672.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012672.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,hydrating; lotion,aveda; botanical kinetics,
12739,VizWiz_train_00012739.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012739.jpg,True,0,0,0,1,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,vodka sauce,classico,
12846,VizWiz_train_00012846.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012846.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,belgian; choc,options,hazelnut
12848,VizWiz_train_00012848.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012848.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,tea,bigelow,earl grey
12852,VizWiz_train_00012852.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012852.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,water,nestle; pure life,
12858,VizWiz_train_00012858.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012858.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,soup,campbell's,cream of mushroom; low sodium
12904,VizWiz_train_00012904.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012904.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,washable; school; glue,elmer's,
12912,VizWiz_train_00012912.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012912.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,perogies,cheemo,real potato; real cheese; potato; bacon; romano cheese
12960,VizWiz_train_00012960.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012960.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,coke,diet
12994,VizWiz_train_00012994.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00012994.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,coke,diet
13031,VizWiz_train_00013031.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013031.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,conditioning shampoo,natÃ¼ra,mimosa
13178,VizWiz_train_00013178.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013178.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,deodorant,speed stick,irish spring; original
13181,VizWiz_train_00013181.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013181.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,meal,lite n' easy,baked chicken; mushroom sauce
13199,VizWiz_train_00013199.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013199.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,amp energy,caffeine; b-vitamins; original; boost
13209,VizWiz_train_00013209.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013209.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,,pepsi,maximum taste; no sugar
13221,VizWiz_train_00013221.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013221.jpg,True,0,0,0,5,0,0,1,0,high-quality,False,False,False,False,False,False,False,False,False,False,tea,bigelow,ceylon
13228,VizWiz_train_00013228.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013228.jpg,True,0,0,0,1,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,skin quenchers; lotion,avojuice; opi,orange; almond; juice
13255,VizWiz_train_00013255.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013255.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,creamer,nestlÃ©; coffee-mate,french vanilla
13283,VizWiz_train_00013283.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013283.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,yogurt,yoplait,original; orange cream; 99% fat free
13289,VizWiz_train_00013289.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013289.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,soymilk,silk,chocolate
13308,VizWiz_train_00013308.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013308.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,instant; oatmeal,quaker,maple & brown sugar
13317,VizWiz_train_00013317.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013317.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,meal,lite n' easy,spaghetti bolognaise
13356,VizWiz_train_00013356.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013356.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,soy yogurt,whole soy & co,apricot mango
13362,VizWiz_train_00013362.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013362.jpg,True,0,1,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,first milk,aptamil,1
13382,VizWiz_train_00013382.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013382.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,strong white flour,tesco,
13411,VizWiz_train_00013411.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013411.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,stewed; tomatoes,happy harvest,
13433,VizWiz_train_00013433.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013433.jpg,True,1,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,muffin,otis spunkmeyer,wild blueberry
13476,VizWiz_train_00013476.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013476.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,True,medication,equate,omeprazole magnesium; acid reducer; delayed release; 20.6 mg
13485,VizWiz_train_00013485.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013485.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,zesty italian sausage; lasagna,roman,topped with mozzarella cheese
13570,VizWiz_train_00013570.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013570.jpg,True,0,1,1,4,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,beverage,hawaiian punch,fruit juicy red
13590,VizWiz_train_00013590.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013590.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,,hamburger helper; betty crocker,cheddar cheese; melt
13616,VizWiz_train_00013616.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013616.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,anti-perspirant deodorant,calm & care,provitamin b5; witch hazel; 0% alcohol
13656,VizWiz_train_00013656.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013656.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,italian pomodorini cherry tomatoes; rich tomato juice,sainsbury's,
13658,VizWiz_train_00013658.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013658.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,half & half; cream,neilson,
13700,VizWiz_train_00013700.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013700.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,madras; sauce,patak's original,hot
13792,VizWiz_train_00013792.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013792.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,italian; dressing,,
13872,VizWiz_train_00013872.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013872.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,portable wifi storage; smartphone & tablet pc,airdrive; pq1,
13886,VizWiz_train_00013886.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013886.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,medication,pepto bismol,caplets
13892,VizWiz_train_00013892.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013892.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,(soda),a&w,cream soda
13908,VizWiz_train_00013908.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013908.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,sauce,prego,traditional
13915,VizWiz_train_00013915.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013915.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,beer,alaskan,summer; kolsch style; ale
13923,VizWiz_train_00013923.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013923.jpg,True,0,1,1,1,1,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,body; scrub,the body shop,spiced vanilla
13941,VizWiz_train_00013941.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00013941.jpg,True,0,0,1,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,True,False,supplement,puritan's pride,calcium; 1200mg; d 100 iu
14053,VizWiz_train_00014053.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00014053.jpg,True,1,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,True,sweetener,sun crystals,
14099,VizWiz_train_00014099.jpg,https://vizwiz.cs.colorado.edu/VizWiz_visualization_img/VizWiz_train_00014099.jpg,True,0,0,0,0,0,0,0,0,high-quality,False,False,False,False,False,False,False,False,False,False,coffee,rainforest alliance certified,decaffeinated
